"FORMULARIO","CODIGO_ACCIDENTE","FECHA_OCURRENCIA_ACC","HORA_OCURRENCIA_ACC","ANO_OCURRENCIA_ACC","MES_OCURRENCIA_ACC","DIA_OCURRENCIA_ACC","DIRECCION","GRAVEDAD","CLASE_ACC","LOCALIDAD","MUNICIPIO","FECHA_HORA_ACC","LATITUD","LONGITUD"
"A001392548","10562644","2022/02/13","13:00:00","2022","FEBRERO","DOMINGO","CL 68  S- TV 49 ","CON MUERTOS","ATROPELLO","CIUDAD BOLIVAR","BOGOTA DC","2022/02/13 12:59:59+00","4.57812108","-74.15607678"
"A000761865","4510980","2018/03/08","9:15:00","2018","MARZO","JUEVES","CL 141-KR 52","CON HERIDOS","ATROPELLO","SUBA","BOGOTA DC","2018/03/08 09:14:59+00","4.7259393","-74.05569246"
"A001387373","10558576","2021/12/14","15:11:00","2021","DICIEMBRE","MARTES","KR 27 -CL 27  S","SOLO DANOS","ATROPELLO","ANTONIO NARINO","BOGOTA DC","2021/12/14 15:11:00+00","4.58897173","-74.11195985"
"A000240618","4425629","2015/10/04","6:00:00","2015","OCTUBRE","DOMINGO","AV AVENIDA BOYACA-CL 24B","CON HERIDOS","VOLCAMIENTO","FONTIBON","BOGOTA DC","2015/10/04 06:00:00+00","4.66296496","-74.11439886"
"A000812528","4515908","2018/04/24","13:10:00","2018","ABRIL","MARTES","CL 63A-KR 19","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2018/04/24 13:09:59+00","4.65147427","-74.06882053"
"A14216","4422200","2015/08/29","14:30:00","2015","AGOSTO","SABADO","CL 34-KR 68C S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2015/08/29 14:29:59+00","4.608231","-74.1340986"
"A000820319","10453819","2018/07/10","7:45:00","2018","JULIO","MARTES","CL 6-KR 13","SOLO DANOS","CHOQUE","SANTA FE","BOGOTA DC","2018/07/10 07:44:59+00","4.59699911","-74.08436066"
"A000755603","4504969","2018/01/07","19:30:00","2018","ENERO","DOMINGO","KR 69B-CL 2","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2018/01/07 19:30:00+00","4.65816355","-74.10937769"
"A17532","4455980","2016/08/30","15:30:00","2016","AGOSTO","MARTES","CL 102-KR 18A","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/08/30 15:30:00+00","4.68761873","-74.05096616"
"A19204","4467410","2016/12/14","11:55:00","2016","DICIEMBRE","MIERCOLES","CL 13-KR 108","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2016/12/14 11:55:00+00","4.67627826","-74.15348316"
"A001454423","10574521","2022/06/24","19:00:00","2022","JUNIO","VIERNES","KR 68 -CL 4  S","CON HERIDOS","VOLCAMIENTO","PUENTE ARANDA","BOGOTA DC","2022/06/24 18:59:59+00","4.625","-74.124"
"A000278127","4430975","2015/12/02","12:00:00","2015","DICIEMBRE","MIERCOLES","AC 49-KR 13","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2015/12/02 12:00:00+00","4.63640734","-74.06670115"
"A000347413","4443588","2016/04/27","17:45:00","2016","ABRIL","MIERCOLES","CL 121-KR 11","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/04/27 17:45:00+00","4.69928131","-74.0351062"
"A001391869","10565304","2022/02/15","6:45:00","2022","FEBRERO","MARTES","CL 37 B -KR 69 A ","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2022/02/15 06:45:00+00","4.61","-74.139"
"A000765147","4514650","2018/04/13","23:55:00","2018","ABRIL","VIERNES","KR 74A-CL 7","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2018/04/13 23:55:00+00","4.68757018","-74.0985627"
"A000871400","10462528","2018/10/03","11:00:00","2018","OCTUBRE","MIERCOLES","AV AVENIDA DE LAS AMERICAS-KR 71","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2018/10/03 11:00:00+00","4.6301559","-74.13621337"
"A001348244","10555476","2021/11/11","16:57:00","2021","NOVIEMBRE","JUEVES","CL 143 B -KR 144 ","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2021/11/11 16:57:00+00","4.75178499","-74.1158507"
"A000815939","10448786","2018/05/24","7:30:00","2018","MAYO","JUEVES","KR 30-CL 30 S","CON HERIDOS","CHOQUE","ANTONIO NARINO","BOGOTA DC","2018/05/24 07:30:00+00","4.591958","-74.11591915"
"A000199925","4411595","2015/04/29","16:00:00","2015","ABRIL","MIERCOLES","TR 76-CL 29","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2015/04/29 15:59:59+00","4.67238953","-74.11499252"
"A000905548","10470485","2018/12/16","23:00:00","2018","DICIEMBRE","DOMINGO","AV AVENIDA CIUDAD DE CALI-CL 41A ","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2018/12/16 23:00:00+00","4.63089059","-74.16712076"
"A001347091","10554475","2021/11/06","6:00:00","2021","NOVIEMBRE","SABADO","CL 80 -KR 107 ","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2021/11/06 06:00:00+00","4.7156985","-74.11666913"
"A001054458","10497853","2019/09/23","16:26:00","2019","SEPTIEMBRE","LUNES","CL 139-KR 104","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2019/09/23 16:25:59+00","4.74190621","-74.09905337"
"A000339029","4434995","2016/01/25","6:49:00","2016","ENERO","LUNES","KR 102-CL 81","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2016/01/25 06:49:00+00","4.71324884","-74.11188307"
"A000407978","4452672","2016/07/28","20:35:00","2016","JULIO","JUEVES","CL 101-KR 11B","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/07/28 20:35:00+00","4.68403493","-74.0442845"
"A001515167","10581918","2022/09/29","10:30:00","2022","SEPTIEMBRE","JUEVES","KR 3 -CL 35 A S","CON HERIDOS","CHOQUE","SAN CRISTOBAL","BOGOTA DC","2022/09/29 10:30:00+00","4.561","-74.098"
"A8389","4416400","2015/06/23","10:00:00","2015","JUNIO","MARTES","KR 16-CL 32","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2015/06/23 09:59:59+00","4.62152636","-74.07156114"
"A000904155","10468774","2018/12/01","16:00:00","2018","DICIEMBRE","SABADO","KR 68B-CL 4 ","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2018/12/01 15:59:59+00","4.61890719","-74.12716672"
"A000966615","10479504","2019/03/23","15:30:00","2019","MARZO","SABADO","AV AVENIDA CARACAS-CL 29 S","CON HERIDOS","CHOQUE","RAFAEL URIBE URIBE","BOGOTA DC","2019/03/23 15:30:00+00","4.57843369","-74.10921825"
"A000812648","4515915","2018/04/25","10:53:00","2018","ABRIL","MIERCOLES","KR 78B-CL ","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2018/04/25 10:53:00+00","4.62737371","-74.14591462"
"A000400137","4445144","2016/05/14","13:00:00","2016","MAYO","SABADO","KR 77C-CL 57Y S","CON HERIDOS","ATROPELLO","CIUDAD BOLIVAR","BOGOTA DC","2016/05/14 12:59:59+00","4.59487675","-74.18267334"
"A000239834","4425344","2015/09/30","6:15:00","2015","SEPTIEMBRE","MIERCOLES","CL 153-KR 104","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2015/09/30 06:14:59+00","4.75457674","-74.09256317"
"A001241756","10535899","2021/03/17","11:00:00","2021","MARZO","MIERCOLES","KR 68-AV AVENIDA DE LA ESPERANZA","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2021/03/17 11:00:00+00","4.65","-74.107"
"A000470542","4457856","2016/09/14","10:00:00","2016","SEPTIEMBRE","MIERCOLES","DG 43-KR 20 S","SOLO DANOS","CHOQUE","RAFAEL URIBE URIBE","BOGOTA DC","2016/09/14 09:59:59+00","4.57579203","-74.12335151"
"A000763197","4513251","2018/04/02","10:30:00","2018","ABRIL","LUNES","CL 165-KR 7","CON HERIDOS","ATROPELLO","USAQUEN","BOGOTA DC","2018/04/02 10:30:00+00","4.74108152","-74.02257761"
"A16486","4454918","2016/08/20","20:30:00","2016","AGOSTO","SABADO","AV AVENIDA LUIS CARLOS GALAN-AK 65","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2016/08/20 20:29:59+00","4.64708404","-74.10460793"
"A000869185","10465311","2018/10/29","17:16:00","2018","OCTUBRE","LUNES","CL 26-KR 8","CON HERIDOS","ATROPELLO","ENGATIVA","BOGOTA DC","2018/10/29 17:16:00+00","4.67460568","-74.11642785"
"A001234888","10528825","2020/12/09","10:00:00","2020","DICIEMBRE","MIERCOLES","CL 154-KR 17","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2020/12/09 09:59:59+00","4.73688353","-74.04209403"
"A000693207","4501912","2017/12/06","12:35:00","2017","DICIEMBRE","MIERCOLES","CL 63-KR 91 S","CON HERIDOS","CAIDA DE OCUPANTE","BOSA","BOGOTA DC","2017/12/06 12:35:00+00","4.6287387","-74.19560886"
"A000199850","4411375","2015/04/27","22:25:00","2015","ABRIL","LUNES","AC 13-KR 86","CON HERIDOS","CHOQUE","FONTIBON","BOGOTA DC","2015/04/27 22:25:00+00","4.66072209","-74.13709418"
"A001134324","10511538","2020/02/19","13:17:00","2020","FEBRERO","MIERCOLES","KR 14-CL 118 ","CON HERIDOS","CHOQUE","USME","BOGOTA DC","2020/02/19 13:17:00+00","4.485021","-74.12001839"
"A001053332","10497338","2019/09/18","19:04:00","2019","SEPTIEMBRE","MIERCOLES","CL 72-KR 69","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2019/09/18 19:04:00+00","4.68302112","-74.0905914"
"A001451278","10570920","2022/05/13","15:00:00","2022","MAYO","VIERNES","KR 71 B -CL 57 R S","CON HERIDOS","ATROPELLO","BOSA","BOGOTA DC","2022/05/13 15:00:00+00","4.596","-74.164"
"A000407623","4454247","2016/08/11","6:15:00","2016","AGOSTO","JUEVES","KR 12A-CL 52","SOLO DANOS","CHOQUE","TUNJUELITO","BOGOTA DC","2016/08/11 06:14:59+00","4.56066562","-74.12486774"
"A000763924","4512782","2018/03/25","18:30:00","2018","MARZO","DOMINGO","KR 11-CL 69","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2018/03/25 18:30:00+00","4.65412605","-74.06078899"
"A16717","4455128","2016/08/23","18:10:00","2016","AGOSTO","MARTES","KR 30-CL 15","CON HERIDOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2016/08/23 18:10:00+00","4.6155035","-74.09057261"
"A000400162","4446014","2016/05/23","9:30:00","2016","MAYO","LUNES","AK 45-CL 224","CON MUERTOS","ATROPELLO","USAQUEN","BOGOTA DC","2016/05/23 09:30:00+00","4.80184098","-74.03770725"
"A000972870","10486209","2019/05/29","12:00:00","2019","MAYO","MIERCOLES","KR 24-CL 11 ","SOLO DANOS","CHOQUE","ANTONIO NARINO","BOGOTA DC","2019/05/29 12:00:00+00","4.58922504","-74.09959773"
"A000237674","4422401","2015/09/01","6:00:00","2015","SEPTIEMBRE","MARTES","CL 187A-KR 8","CON HERIDOS","CHOQUE","USAQUEN","BOGOTA DC","2015/09/01 06:00:00+00","4.76385012","-74.02900571"
"A000339472","4435134","2016/01/27","19:15:00","2016","ENERO","MIERCOLES","CL 143-KR 127A","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2016/01/27 19:15:00+00","4.74828554","-74.10765381"
"A001447091","10568324","2022/04/11","14:38:00","2022","ABRIL","LUNES","CL 69  S- TV 20 F ","SOLO DANOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2022/04/11 14:38:00+00","4.563","-74.154"
"A000688497","4497188","2017/10/22","7:45:00","2017","OCTUBRE","DOMINGO","KR 79-CL 38C","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2017/10/22 07:44:59+00","4.6243","-74.1565"
"A001055525","10498461","2019/09/30","18:20:00","2019","SEPTIEMBRE","LUNES","AV AVENIDA BOYACA-AC 60 ","SOLO DANOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2019/09/30 18:20:00+00","4.5624093","-74.13905614"
"A000904618","10468912","2018/12/02","4:30:00","2018","DICIEMBRE","DOMINGO","KR 107-CL 76","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2018/12/02 04:30:00+00","4.71186964","-74.11954798"
"A000402395","4448082","2016/06/09","17:40:00","2016","JUNIO","JUEVES","KR 13-CL 127","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/06/09 17:39:59+00","4.70436848","-74.03942196"
"A000867092","10457676","2018/08/16","12:30:00","2018","AGOSTO","JUEVES","KR 18M-CL 70J S","CON HERIDOS","ATROPELLO","CIUDAD BOLIVAR","BOGOTA DC","2018/08/16 12:30:00+00","4.54853541","-74.15114205"
"A000200789","4413693","2015/05/24","23:10:00","2015","MAYO","DOMINGO","AV AVENIDA PRIMERO DE MAYO-KR 69B","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2015/05/24 23:10:00+00","4.61412546","-74.13540794"
"A001061588","10504584","2019/12/03","17:35:00","2019","DICIEMBRE","MARTES","DG 44C-AK 21 ","SOLO DANOS","CHOQUE","RAFAEL URIBE URIBE","BOGOTA DC","2019/12/03 17:35:00+00","4.57473584","-74.12537633"
"A001344811","10552436","2021/10/11","9:15:00","2021","OCTUBRE","LUNES","AV AVENIDA DE LAS AMERICAS-KR 50 ","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2021/10/11 09:14:59+00","4.62728277","-74.10896896"
"A000200139","4412017","2015/05/05","7:10:00","2015","MAYO","MARTES","AK 68-CL 63","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2015/05/05 07:09:59+00","4.66610298","-74.0927518"
"A000347600","4443686","2016/04/30","7:30:00","2016","ABRIL","SABADO","AK 30-CL 39A","CON MUERTOS","VOLCAMIENTO","TEUSAQUILLO","BOGOTA DC","2016/04/30 07:30:00+00","4.62944171","-74.07989982"
"A001394278","10564802","2022/03/04","14:30:00","2022","MARZO","VIERNES","CL 26 -KR 75 ","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2022/03/04 14:29:59+00","4.67","-74.115"
"A001448376","10568841","2022/04/20","10:50:00","2022","ABRIL","MIERCOLES","CL 63 -KR 29 ","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2022/04/20 10:50:00+00","4.652","-74.078"
"A000692952","4502454","2017/12/08","21:30:00","2017","DICIEMBRE","VIERNES","KR 141A-CL 14","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2017/12/08 21:30:00+00","4.75313542","-74.11234288"
"A001304039","10544116","2021/07/09","12:50:00","2021","JULIO","VIERNES","KR 19 -CL 60  S","SOLO DANOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2021/07/09 12:49:59+00","4.56232477","-74.13917155"
"A000346873","4443232","2016/04/25","13:40:00","2016","ABRIL","LUNES","KR 7-CL 29","SOLO DANOS","CHOQUE","SANTA FE","BOGOTA DC","2016/04/25 13:40:00+00","4.6161359","-74.06877422"
"A000817607","10450989","2018/06/12","5:00:00","2018","JUNIO","MARTES","CL 26-KR 11","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2018/06/12 05:00:00+00","4.69717643","-74.1417079"
"A000870930","10459592","2018/09/05","19:30:00","2018","SEPTIEMBRE","MIERCOLES","AV AVENIDA BOYACA-CL 9","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2018/09/05 19:30:00+00","4.6968749","-74.0838618"
"A001339529","10546893","2021/08/13","7:30:00","2021","AGOSTO","VIERNES","KR 88 -CL 38 C S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2021/08/13 07:30:00+00","4.63753394","-74.1665677"
"A001388832","10559714","2021/12/28","15:38:00","2021","DICIEMBRE","MARTES","CL 50 -KR 17 ","CON HERIDOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2021/12/28 15:38:00+00","4.63806535","-74.0699325"
"A000757934","4510423","2018/03/05","11:30:00","2018","MARZO","LUNES","KR 80-CL 55 S","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2018/03/05 11:29:59+00","4.61445545","-74.17489986"
"A000687867","4496679","2017/10/14","22:40:00","2017","OCTUBRE","SABADO","KR 5-CL 117","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2017/10/14 22:40:00+00","4.69372089","-74.03006438"
"A001128388","10515296","2020/05/05","22:39:00","2020","MAYO","MARTES","CL 132-KR 140","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2020/05/05 22:38:59+00","4.74280903","-74.11707288"
"A001240831","10534772","2021/03/04","15:20:00","2021","MARZO","JUEVES","CL 57 R S- KR 63","CON HERIDOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2021/03/04 15:20:00+00","4.59634359","-74.15366213"
"A001348901","10556360","2021/11/20","23:48:00","2021","NOVIEMBRE","SABADO","KR 22 -CL 67  S","SOLO DANOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2021/11/20 23:48:00+00","4.56506733","-74.14962533"
"A001518439","10585328","2022/12/17","9:30:00","2022","DICIEMBRE","SABADO","DG 51 A S- KR 28","CON HERIDOS","CAIDA DE OCUPANTE","TUNJUELITO","BOGOTA DC","2022/12/17 09:30:00+00","4.581951","-74.13428043"
"A001344349","10551388","2021/10/03","9:15:00","2021","OCTUBRE","DOMINGO","CL 72 -KR 69 K ","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2021/10/03 09:14:59+00","4.68280057","-74.09063599"
"A000201194","4412778","2015/05/13","23:20:00","2015","MAYO","MIERCOLES","AC 72-KR 7","CON HERIDOS","CHOQUE","CHAPINERO","BOGOTA DC","2015/05/13 23:19:59+00","4.65515361","-74.05548309"
"A000902055","10467412","2018/11/19","12:55:00","2018","NOVIEMBRE","LUNES","AV AVENIDA DEL SUR-AV AVENIDA PRIMERA DE MAY","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2018/11/19 12:55:00+00","4.59623425","-74.11369817"
"A000760955","4507741","2018/02/07","7:40:00","2018","FEBRERO","MIERCOLES","AV AVENIDA BOYACA-CL 97","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2018/02/07 07:40:00+00","4.6973552","-74.08260304"
"A001296531","10536631","2021/03/25","20:00:00","2021","MARZO","JUEVES","KR 30-CL 18","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2021/03/25 20:00:00+00","4.61734518","-74.08883593"
"A000471380","4460871","2016/10/13","14:40:00","2016","OCTUBRE","JUEVES","CL 70-KR 7","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2016/10/13 14:39:59+00","4.65287861","-74.0567667"
"A000406665","4451926","2016/07/20","21:20:00","2016","JULIO","MIERCOLES","KR 7-CL 153","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/07/20 21:20:00+00","4.72765212","-74.02450909"
"A001447015","10567470","2022/04/02","22:15:00","2022","ABRIL","SABADO","AK 30 -CL 73 ","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2022/04/02 22:15:00+00","4.668","-74.073"
"A2372","4406278","2015/02/27","18:05:00","2015","FEBRERO","VIERNES","KR 30-CL 8","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2015/02/27 18:04:59+00","4.60856568","-74.09611005"
"A001448862","10568776","2022/04/20","1:20:00","2022","ABRIL","MIERCOLES","KR 10 -CL 27  S","SOLO DANOS","CHOQUE","SAN CRISTOBAL","BOGOTA DC","2022/04/20 01:20:00+00","4.563","-74.083"
"A6785","4414773","2015/06/04","22:00:00","2015","JUNIO","JUEVES","CL 26-KR 73BBIS S","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2015/06/04 21:59:59+00","4.62227019","-74.1444151"
"A001347845","10555986","2021/11/16","16:12:00","2021","NOVIEMBRE","MARTES","CL 89 -KR 86 ","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2021/11/16 16:12:00+00","4.70935808","-74.09542812"
"A000599976","4475831","2017/03/15","19:00:00","2017","MARZO","MIERCOLES","AC 20-KR 40","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2017/03/15 18:59:59+00","4.62642428","-74.09598785"
"A4706","4408314","2015/03/22","3:30:00","2015","MARZO","DOMINGO","CL 139-KR 112","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2015/03/22 03:30:00+00","4.74340082","-74.10336749"
"A000599911","4476716","2017/03/24","15:50:00","2017","MARZO","VIERNES","KR 11-CL 97","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2017/03/24 15:49:59+00","4.68008811","-74.04473263"
"A001034811","10495162","2019/08/29","17:30:00","2019","AGOSTO","JUEVES","KR 7-CL 53","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2019/08/29 17:29:59+00","4.63954855","-74.06283511"
"A001235525","10530477","2020/12/31","7:40:00","2020","DICIEMBRE","JUEVES","DG 23B-TR 69A","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2020/12/31 07:40:00+00","4.6542","-74.1132"
"A000279493","4432120","2015/12/14","8:00:00","2015","DICIEMBRE","LUNES","AV AVENIDA CIUDAD DE CALI-CL 48 S","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2015/12/14 08:00:00+00","4.62689537","-74.17462346"
"A001393324","10564106","2022/02/25","18:30:00","2022","FEBRERO","VIERNES","TV 99 -CL 70 ","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2022/02/25 18:30:00+00","4.7","-74.118"
"A000765158","4514294","2018/04/08","11:00:00","2018","ABRIL","DOMINGO","CL 55-KR 87JBIS S","SOLO DANOS","CHOQUE","BOSA","BOGOTA DC","2018/04/08 11:00:00+00","4.62713254","-74.18554886"
"A10933","4420337","2015/08/06","19:00:00","2015","AGOSTO","JUEVES","CL 139-KR 112","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2015/08/06 18:59:59+00","4.7433851","-74.10333118"
"A000470919","4457419","2016/09/11","0:00:00","2016","SEPTIEMBRE","DOMINGO","DG 52A-KR 32 S","CON HERIDOS","CHOQUE","TUNJUELITO","BOGOTA DC","2016/09/11 00:00:00+00","4.5834007","-74.13734004"
"A000406419","4451286","2016/07/11","14:35:00","2016","JULIO","LUNES","CL 126-KR 7C","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/07/11 14:35:00+00","4.70172679","-74.03177109"
"A000761593","4511919","2018/03/15","3:00:00","2018","MARZO","JUEVES","KR 95A-CL 73 S","CON HERIDOS","CHOQUE","BOSA","BOGOTA DC","2018/03/15 03:00:00+00","4.63085212","-74.20386395"
"A001183742","10523611","2020/10/11","14:00:00","2020","OCTUBRE","DOMINGO","CL 2-KR 88FBIS","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2020/10/11 14:00:00+00","4.64314734","-74.16169362"
"A001303962","10544948","2021/07/19","13:30:00","2021","JULIO","LUNES","KR 27 -CL 11 ","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2021/07/19 13:30:00+00","4.61001579","-74.09092056"
"A001296870","10536824","2021/03/29","19:10:00","2021","MARZO","LUNES","AV AVENIDA CIUDAD DE CALI-CL 10","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2021/03/29 19:10:00+00","4.64963976","-74.14670872"
"A001025971","10486281","2019/05/30","13:00:00","2019","MAYO","JUEVES","KR 13-CL 2","CON HERIDOS","ATROPELLO","SANTA FE","BOGOTA DC","2019/05/30 12:59:59+00","4.61369353","-74.0711628"
"A10803","4419263","2015/07/24","8:35:00","2015","JULIO","VIERNES","CL 126-KR 9","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2015/07/24 08:35:00+00","4.7013737","-74.03071847"
"A12828","4421506","2015/08/21","15:30:00","2015","AGOSTO","VIERNES","KR 86-CL 6 S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2015/08/21 15:30:00+00","4.64096129","-74.15619866"
"A000866602","10458931","2018/08/30","2:33:00","2018","AGOSTO","JUEVES","AV AVENIDA BOYACA-CL 24C","CON HERIDOS","CHOQUE","FONTIBON","BOGOTA DC","2018/08/30 02:32:59+00","4.66306503","-74.11435183"
"A001392120","10563040","2022/02/09","7:47:00","2022","FEBRERO","MIERCOLES","AV AVENIDA BOYACA-CL 39  S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2022/02/09 07:47:00+00","4.605","-74.143"
"A000343369","4439619","2016/03/16","12:30:00","2016","MARZO","MIERCOLES","CL 164-KR 17","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/03/16 12:30:00+00","4.74375724","-74.04040465"
"A000281186","4434157","2016/01/13","14:00:00","2016","ENERO","MIERCOLES","KR 93-CL 129B","CON HERIDOS","ATROPELLO","SUBA","BOGOTA DC","2016/01/13 14:00:00+00","4.72566978","-74.09076488"
"A000972557","10484684","2019/05/13","13:05:00","2019","MAYO","LUNES","AC 26-KR 4","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2019/05/13 13:05:00+00","4.63738207","-74.09340205"
"A000604521","4481427","2017/05/12","16:00:00","2017","MAYO","VIERNES","AV AVENIDA PRIMERO DE MAYO-CL 40 S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2017/05/12 15:59:59+00","4.61708632","-74.15231409"
"A001510551","10576973","2022/07/27","5:45:00","2022","JULIO","MIERCOLES","KR 86 -CL 15 A ","CON MUERTOS","CHOQUE","KENNEDY","BOGOTA DC","2022/07/27 05:45:00+00","4.657","-74.139"
"A001299183","10539222","2021/05/05","14:30:00","2021","MAYO","MIERCOLES","AC 13-KR 65","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2021/05/05 14:29:59+00","4.63590032","-74.11684117"
"A001239289","10531954","2021/01/31","22:20:00","2021","ENERO","DOMINGO","KR 58-CL 127","CON HERIDOS","OTRO","SUBA","BOGOTA DC","2021/01/31 22:20:00+00","4.71322196","-74.0701069"
"A000400991","4446278","2016/05/23","6:30:00","2016","MAYO","LUNES","AK 45-CL 187","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/05/23 06:30:00+00","4.76342029","-74.04408522"
"A20088","4466440","2016/12/05","12:30:00","2016","DICIEMBRE","LUNES","CL 64-KR 20F S","SOLO DANOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2016/12/05 12:30:00+00","4.56476276","-74.14612914"
"A13914","4423484","2015/09/12","12:00:00","2015","SEPTIEMBRE","SABADO","AK 30-CL 8 S","CON HERIDOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2015/09/12 12:00:00+00","4.59688483","-74.10527788"
"A000604780","4486670","2017/07/04","13:00:00","2017","JULIO","MARTES","KR 11-CL 9","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2017/07/04 12:59:59+00","4.6737502","-74.04801202"
